OrderID,OrderDate,CustomerID,Country,Channel,MarketingChannel,OrderStatus,ProductID,ProductName,Category,Quantity,UnitPrice,UnitCost,Discount,SalesAmount,CostAmount,MarketingSpend,ShippingTimeDays,ShippingCost,ProfitAmount,ReturnFlag,CustomerSegment
ORD100172,2023-03-22 16:47:22,CUST1054,Nigeria,Web,Organic,Completed,P1033,Perfume,Beauty,1,18.85,12.41,0.0,18.85,12.41,0.97,4,4.37,1.1,0,New
ORD100661,2023-03-23 02:46:15,CUST1967,Nigeria,Web,Organic,Returned,P1007,Dress,Apparel,1,55.35,40.57,0.0,55.35,40.57,0.01,1,3.15,11.62,1,Loyal
ORD101016,2023-03-24 18:56:23,CUST1521,India,Web,Organic,Returned,P1023,Blender,Home,2,11.51,8.18,0.0,23.02,16.36,0.28,2,3.6,2.78,1,New
ORD100567,2023-03-27 20:32:13,CUST1801,Spain,Web,Affiliate,Completed,P1016,Keyboard,Electronics,1,99.74,44.92,0.0,99.74,44.92,2.79,1,3.05,48.98,0,Returning
ORD100567,2023-03-27 20:32:13,CUST1801,Spain,Web,Affiliate,Completed,P1004,Cap,Apparel,1,35.32,21.13,0.0,35.32,21.13,5.47,2,3.41,5.31,0,Returning
ORD100593,2023-03-28 09:28:33,CUST1360,United States,Web,Email,Completed,P1001,Hoodie,Apparel,1,37.23,22.39,0.0,37.23,22.39,2.21,5,5.74,6.89,0,New
ORD100031,2023-03-28 09:32:42,CUST1648,Germany,Web,Affiliate,Completed,P1032,Lipstick,Beauty,1,39.73,29.09,0.05,37.74,29.09,0.88,2,2.68,5.09,0,Returning
ORD100512,2023-03-28 13:23:11,CUST1402,India,App,Social,Returned,P1028,Cutlery Set,Home,2,27.99,21.64,0.0,55.98,43.28,3.88,2,3.73,5.09,1,Loyal
ORD100312,2023-03-29 06:28:38,CUST1482,India,Web,Social,Completed,P1022,Vacuum,Home,2,41.35,22.44,0.0,82.7,44.88,4.35,3,3.83,29.64,0,Returning
ORD100312,2023-03-29 06:28:38,CUST1482,India,Web,Social,Completed,P1036,Serum,Beauty,2,44.18,32.57,0.0,88.36,65.14,1.09,1,2.89,19.24,0,Returning
ORD100598,2023-03-29 10:54:12,CUST1439,Brazil,Mobile,Organic,Completed,P1027,Rug,Home,1,47.51,27.61,0.2,38.01,27.61,0.58,3,3.25,6.57,0,Returning
ORD100852,2023-04-01 03:58:05,CUST1186,Australia,Web,PPC,Completed,P1030,Moisturizer,Beauty,1,27.97,20.78,0.0,27.97,20.78,3.85,2,4.22,-0.88,0,New
ORD100852,2023-04-01 03:58:05,CUST1186,Australia,Web,PPC,Completed,P1018,Smart Light,Electronics,1,101.84,52.64,0.0,101.84,52.64,4.53,2,2.84,41.83,0,New
ORD100852,2023-04-01 03:58:05,CUST1186,Australia,Web,PPC,Completed,P1018,Smart Light,Electronics,1,101.84,48.72,0.0,101.84,48.72,4.35,1,2.52,46.25,0,New
ORD100852,2023-04-01 03:58:05,CUST1186,Australia,Web,PPC,Completed,P1018,Smart Light,Electronics,1,101.84,73.94,0.0,101.84,73.94,1.31,3,3.91,22.68,0,New
ORD100060,2023-04-01 10:16:20,CUST1118,Spain,Web,Email,Completed,P1033,Perfume,Beauty,1,18.85,10.87,0.05,17.91,10.87,4.54,2,3.73,-1.23,0,Returning
ORD100060,2023-04-01 10:16:20,CUST1118,Spain,Web,Email,Completed,P1030,Moisturizer,Beauty,1,27.97,17.9,0.0,27.97,17.9,2.48,10,6.69,0.9,0,Returning
ORD100060,2023-04-01 10:16:20,CUST1118,Spain,Web,Email,Completed,P1012,Smart Watch,Electronics,2,124.84,96.71,0.0,249.68,193.42,2.63,1,2.93,50.7,0,Returning
ORD100060,2023-04-01 10:16:20,CUST1118,Spain,Web,Email,Completed,P1035,Conditioner,Beauty,1,15.58,11.16,0.05,14.8,11.16,1.22,3,4.38,-1.96,0,Returning
ORD100906,2023-04-01 14:15:20,CUST1586,France,Mobile,PPC,Completed,P1013,Phone Case,Electronics,1,81.73,40.8,0.05,77.64,40.8,4.62,3,5.25,26.97,0,Returning
ORD100906,2023-04-01 14:15:20,CUST1586,France,Mobile,PPC,Completed,P1000,T-Shirt,Apparel,1,49.93,34.69,0.0,49.93,34.69,4.43,5,7.81,3.0,0,Returning
ORD100235,2023-04-01 22:42:40,CUST1746,India,Web,Organic,Completed,P1036,Serum,Beauty,2,44.18,23.85,0.05,83.94,47.7,0.11,1,2.3,33.83,0,New
ORD100369,2023-04-02 03:42:26,CUST1433,United Kingdom,Web,Organic,Completed,P1030,Moisturizer,Beauty,1,27.97,14.24,0.0,27.97,14.24,0.35,2,4.08,9.3,0,Returning
ORD100369,2023-04-02 03:42:26,CUST1433,United Kingdom,Web,Organic,Completed,P1010,Wireless Headphones,Electronics,1,110.73,80.94,0.0,110.73,80.94,0.62,5,5.48,23.69,0,Returning
ORD100508,2023-04-03 07:19:13,CUST1880,India,App,PPC,Completed,P1036,Serum,Beauty,1,44.18,26.27,0.0,44.18,26.27,5.05,2,3.89,8.97,0,Loyal
ORD100508,2023-04-03 07:19:13,CUST1880,India,App,PPC,Completed,P1034,Shampoo,Beauty,3,56.45,33.43,0.0,169.35,100.29,0.2,4,6.32,62.54,0,Loyal
ORD100508,2023-04-03 07:19:13,CUST1880,India,App,PPC,Completed,P1020,Coffee Maker,Home,1,69.31,51.16,0.0,69.31,51.16,5.64,4,4.9,7.61,0,Loyal
ORD100292,2023-04-05 11:14:56,CUST1218,Canada,Web,Organic,Completed,P1032,Lipstick,Beauty,3,39.73,21.22,0.05,113.23,63.66,0.64,2,4.25,44.68,0,Returning
ORD100292,2023-04-05 11:14:56,CUST1218,Canada,Web,Organic,Completed,P1032,Lipstick,Beauty,2,39.73,24.48,0.0,79.46,48.96,0.56,14,15.68,14.26,0,Returning
ORD100292,2023-04-05 11:14:56,CUST1218,Canada,Web,Organic,Completed,P1014,Portable Charger,Electronics,1,85.5,57.91,0.0,85.5,57.91,0.11,3,3.83,23.65,0,Returning
ORD100292,2023-04-05 11:14:56,CUST1218,Canada,Web,Organic,Completed,P1039,Hand Cream,Beauty,2,43.94,23.52,0.05,83.49,47.04,0.04,14,17.36,19.05,0,Returning
ORD100522,2023-04-06 06:55:18,CUST1184,India,Mobile,Social,Completed,P1011,Bluetooth Speaker,Electronics,1,110.69,58.04,0.0,110.69,58.04,5.99,2,2.61,44.05,0,Returning
ORD100705,2023-04-06 09:00:22,CUST1769,United States,Web,Organic,Completed,P1032,Lipstick,Beauty,1,39.73,23.54,0.0,39.73,23.54,0.74,5,3.95,11.5,0,Returning
ORD100705,2023-04-06 09:00:22,CUST1769,United States,Web,Organic,Completed,P1010,Wireless Headphones,Electronics,1,110.73,87.57,0.0,110.73,87.57,0.7,4,3.55,18.91,0,Returning
ORD100899,2023-04-07 14:21:40,CUST1703,France,Web,PPC,Completed,P1000,T-Shirt,Apparel,1,49.93,24.27,0.0,49.93,24.27,1.8,4,5.39,18.47,0,Loyal
ORD100899,2023-04-07 14:21:40,CUST1703,France,Web,PPC,Completed,P1016,Keyboard,Electronics,1,99.74,62.4,0.05,94.75,62.4,1.92,3,4.33,26.1,0,Loyal
ORD100838,2023-04-07 17:29:21,CUST1096,Nigeria,Web,Organic,Completed,P1039,Hand Cream,Beauty,1,43.94,23.25,0.15,37.35,23.25,0.63,1,3.14,10.33,0,Returning
ORD100956,2023-04-08 05:00:33,CUST1012,Nigeria,Web,Organic,Completed,P1015,Webcam,Electronics,2,108.75,72.57,0.15,184.88,145.14,0.18,5,4.48,35.08,0,New
ORD100956,2023-04-08 05:00:33,CUST1012,Nigeria,Web,Organic,Completed,P1011,Bluetooth Speaker,Electronics,1,110.69,83.1,0.05,105.16,83.1,0.96,14,8.57,12.53,0,New
ORD100956,2023-04-08 05:00:33,CUST1012,Nigeria,Web,Organic,Completed,P1022,Vacuum,Home,1,41.35,23.6,0.0,41.35,23.6,0.87,10,13.21,3.67,0,New
ORD100294,2023-04-09 05:49:34,CUST1546,Nigeria,Web,PPC,Completed,P1035,Conditioner,Beauty,2,15.58,10.84,0.05,29.6,21.68,5.86,7,8.98,-6.92,0,New
ORD100294,2023-04-09 05:49:34,CUST1546,Nigeria,Web,PPC,Completed,P1026,Desk Lamp,Home,1,16.98,10.16,0.0,16.98,10.16,0.62,1,2.78,3.42,0,New
ORD100928,2023-04-09 21:54:21,CUST1781,France,Web,Organic,Cancelled,P1029,Storage Box,Home,1,34.17,16.71,0.0,34.17,16.71,0.55,1,2.57,14.34,0,Loyal
ORD100928,2023-04-09 21:54:21,CUST1781,France,Web,Organic,Cancelled,P1036,Serum,Beauty,1,44.18,21.83,0.0,44.18,21.83,0.23,4,4.85,17.27,0,Loyal
ORD100812,2023-04-10 07:19:31,CUST1349,Nigeria,Web,Email,Returned,P1003,Sneakers,Apparel,2,70.46,38.74,0.0,140.92,77.48,2.3,5,6.91,54.23,1,Returning
ORD100677,2023-04-12 02:34:39,CUST1351,United States,Web,PPC,Completed,P1015,Webcam,Electronics,2,108.75,53.8,0.05,206.62,107.6,2.51,1,2.94,93.57,0,New
ORD101101,2023-04-12 04:59:47,CUST1748,United States,Mobile,PPC,Returned,P1037,Face Mask,Beauty,1,0.81,0.42,0.0,0.81,0.42,0.98,1,2.39,-2.98,1,New
ORD100564,2023-04-12 17:10:18,CUST1147,Nigeria,Mobile,Organic,Completed,P1021,Air Fryer,Home,1,35.48,27.66,0.0,35.48,27.66,0.9,1,2.35,4.57,0,Returning
ORD100564,2023-04-12 17:10:18,CUST1147,Nigeria,Mobile,Organic,Completed,P1037,Face Mask,Beauty,1,0.81,0.4,0.0,0.81,0.4,0.89,5,4.66,-5.14,0,Returning
ORD100564,2023-04-12 17:10:18,CUST1147,Nigeria,Mobile,Organic,Completed,P1012,Smart Watch,Electronics,1,124.84,58.75,0.0,124.84,58.75,0.96,3,3.39,61.74,0,Returning
ORD100564,2023-04-12 17:10:18,CUST1147,Nigeria,Mobile,Organic,Completed,P1014,Portable Charger,Electronics,1,85.5,59.82,0.0,85.5,59.82,0.3,7,4.72,20.66,0,Returning
ORD100921,2023-04-13 00:22:57,CUST1228,Nigeria,App,Organic,Cancelled,P1007,Dress,Apparel,2,55.35,41.49,0.1,99.63,82.98,0.54,1,2.42,13.69,0,New
ORD100270,2023-04-13 05:55:02,CUST1872,United States,Mobile,Organic,Completed,P1009,Blouse,Apparel,1,50.85,36.38,0.0,50.85,36.38,0.05,2,4.13,10.29,0,Returning
ORD100270,2023-04-13 05:55:02,CUST1872,United States,Mobile,Organic,Completed,P1014,Portable Charger,Electronics,1,85.5,58.33,0.05,81.22,58.33,0.17,4,4.49,18.23,0,Returning
ORD100255,2023-04-15 00:32:42,CUST1989,India,Web,PPC,Completed,P1020,Coffee Maker,Home,1,69.31,46.73,0.0,69.31,46.73,5.17,4,4.14,13.27,0,Loyal
ORD100255,2023-04-15 00:32:42,CUST1989,India,Web,PPC,Completed,P1009,Blouse,Apparel,2,50.85,24.81,0.05,96.62,49.62,0.38,1,3.19,43.43,0,Loyal
ORD101165,2023-04-15 21:23:28,CUST1707,Canada,Mobile,Organic,Completed,P1013,Phone Case,Electronics,1,81.73,57.02,0.0,81.73,57.02,0.8,5,4.79,19.12,0,Returning
ORD100692,2023-04-17 08:58:31,CUST1677,United Kingdom,Web,Social,Completed,P1004,Cap,Apparel,2,35.32,17.71,0.0,70.64,35.42,0.89,2,3.4,30.93,0,Returning
ORD100692,2023-04-17 08:58:31,CUST1677,United Kingdom,Web,Social,Completed,P1026,Desk Lamp,Home,1,16.98,12.76,0.0,16.98,12.76,5.87,14,16.0,-17.65,0,Returning
ORD100770,2023-04-17 15:01:53,CUST1517,United Kingdom,Web,Organic,Cancelled,P1020,Coffee Maker,Home,1,69.31,51.09,0.0,69.31,51.09,0.84,4,5.17,12.21,0,Loyal
ORD100544,2023-04-18 05:40:07,CUST1891,United States,Web,PPC,Completed,P1014,Portable Charger,Electronics,1,85.5,53.39,0.0,85.5,53.39,5.22,4,3.76,23.13,0,Loyal
ORD100544,2023-04-18 05:40:07,CUST1891,United States,Web,PPC,Completed,P1003,Sneakers,Apparel,1,70.46,40.68,0.0,70.46,40.68,4.91,3,3.23,21.64,0,Loyal
ORD100744,2023-04-18 10:55:44,CUST1741,United Kingdom,Web,Organic,Completed,P1012,Smart Watch,Electronics,1,124.84,95.63,0.0,124.84,95.63,0.99,4,6.56,21.66,0,Returning
ORD100744,2023-04-18 10:55:44,CUST1741,United Kingdom,Web,Organic,Completed,P1016,Keyboard,Electronics,1,99.74,75.18,0.0,99.74,75.18,0.26,14,16.09,8.21,0,Returning
ORD100744,2023-04-18 10:55:44,CUST1741,United Kingdom,Web,Organic,Completed,P1008,Skirt,Apparel,1,30.61,14.96,0.1,27.55,14.96,0.95,2,2.74,8.9,0,Returning
ORD100318,2023-04-20 04:27:41,CUST1599,United States,Mobile,Email,Completed,P1003,Sneakers,Apparel,1,70.46,48.49,0.0,70.46,48.49,4.53,1,2.67,14.77,0,New
ORD101018,2023-04-20 23:59:55,CUST1210,United States,Web,PPC,Completed,P1039,Hand Cream,Beauty,1,43.94,20.61,0.0,43.94,20.61,3.76,2,3.62,15.95,0,Returning
ORD101018,2023-04-20 23:59:55,CUST1210,United States,Web,PPC,Completed,P1032,Lipstick,Beauty,2,39.73,30.21,0.0,79.46,60.42,4.91,2,3.25,10.88,0,Returning
ORD100670,2023-04-21 00:08:09,CUST1352,France,Mobile,Organic,Completed,P1003,Sneakers,Apparel,1,70.46,55.79,0.15,59.89,55.79,0.74,7,6.84,-3.48,0,New
ORD100670,2023-04-21 00:08:09,CUST1352,France,Mobile,Organic,Completed,P1031,Sunscreen,Beauty,1,77.05,42.48,0.05,73.2,42.48,0.49,2,3.97,26.26,0,New
ORD100612,2023-04-21 10:20:35,CUST1641,Nigeria,Web,Email,Completed,P1017,Mouse,Electronics,2,126.28,74.6,0.05,239.93,149.2,1.9,2,3.3,85.53,0,Returning
ORD100612,2023-04-21 10:20:35,CUST1641,Nigeria,Web,Email,Completed,P1038,Body Lotion,Beauty,1,13.44,8.21,0.0,13.44,8.21,0.4,4,6.13,-1.3,0,Returning
ORD100612,2023-04-21 10:20:35,CUST1641,Nigeria,Web,Email,Completed,P1004,Cap,Apparel,1,35.32,18.54,0.0,35.32,18.54,2.14,3,3.37,11.27,0,Returning
ORD100530,2023-04-21 16:27:26,CUST1096,United Kingdom,Mobile,Social,Completed,P1025,Curtain,Home,2,42.22,30.36,0.0,84.44,60.72,0.1,1,2.97,20.65,0,Returning
ORD100668,2023-04-22 14:42:53,CUST1449,Nigeria,Web,Email,Completed,P1030,Moisturizer,Beauty,1,27.97,14.53,0.2,22.38,14.53,1.14,1,2.34,4.37,0,Returning
ORD100446,2023-04-23 10:14:06,CUST1242,Australia,Mobile,Organic,Completed,P1020,Coffee Maker,Home,1,69.31,42.94,0.05,65.84,42.94,0.89,3,3.29,18.72,0,New
ORD100793,2023-04-27 00:31:53,CUST1034,United States,Web,Organic,Completed,P1025,Curtain,Home,2,42.22,28.76,0.15,71.77,57.52,0.03,2,3.97,10.25,0,Returning
ORD100793,2023-04-27 00:31:53,CUST1034,United States,Web,Organic,Completed,P1030,Moisturizer,Beauty,1,27.97,20.95,0.0,27.97,20.95,0.38,2,2.63,4.01,0,Returning
ORD100793,2023-04-27 00:31:53,CUST1034,United States,Web,Organic,Completed,P1020,Coffee Maker,Home,1,69.31,40.47,0.0,69.31,40.47,0.44,2,3.0,25.4,0,Returning
ORD100793,2023-04-27 00:31:53,CUST1034,United States,Web,Organic,Completed,P1020,Coffee Maker,Home,1,69.31,40.39,0.05,65.84,40.39,0.66,5,5.9,18.89,0,Returning
ORD100721,2023-04-27 05:29:27,CUST1382,Nigeria,Web,Email,Completed,P1034,Shampoo,Beauty,2,56.45,39.01,0.05,107.26,78.02,2.62,3,3.66,22.96,0,Returning
ORD100752,2023-04-28 01:57:02,CUST1589,United States,Web,Organic,Completed,P1023,Blender,Home,1,11.51,8.06,0.0,11.51,8.06,0.39,3,3.17,-0.11,0,Loyal
ORD100241,2023-04-29 09:50:25,CUST1482,France,Mobile,Organic,Completed,P1015,Webcam,Electronics,2,108.75,82.64,0.0,217.5,165.28,0.37,3,4.1,47.75,0,Returning
ORD100639,2023-04-29 18:23:08,CUST1873,United States,Web,PPC,Completed,P1021,Air Fryer,Home,1,35.48,18.32,0.0,35.48,18.32,2.33,5,5.41,9.42,0,Loyal
ORD100184,2023-04-29 23:09:22,CUST1319,United States,Mobile,Email,Completed,P1003,Sneakers,Apparel,2,70.46,49.51,0.0,140.92,99.02,2.71,2,2.72,36.47,0,Returning
ORD101176,2023-04-30 12:32:12,CUST1076,Nigeria,Web,PPC,Completed,P1037,Face Mask,Beauty,2,0.81,0.38,0.05,1.54,0.76,3.89,5,3.86,-6.97,0,Returning
ORD101176,2023-04-30 12:32:12,CUST1076,Nigeria,Web,PPC,Completed,P1006,Socks,Apparel,2,71.58,32.85,0.0,143.16,65.7,5.67,1,2.64,69.15,0,Returning
ORD100514,2023-05-01 00:45:33,CUST1445,Brazil,App,Social,Completed,P1008,Skirt,Apparel,1,30.61,15.95,0.0,30.61,15.95,5.68,3,5.1,3.88,0,Returning
ORD100062,2023-05-01 20:53:09,CUST1510,India,Web,PPC,Completed,P1011,Bluetooth Speaker,Electronics,1,110.69,68.11,0.2,88.55,68.11,2.74,2,2.86,14.84,0,New
ORD100927,2023-05-01 23:17:41,CUST1786,France,Web,Affiliate,Completed,P1013,Phone Case,Electronics,1,81.73,61.72,0.0,81.73,61.72,4.63,14,11.95,3.43,0,New
ORD100053,2023-05-02 17:48:26,CUST1620,Germany,Mobile,PPC,Returned,P1033,Perfume,Beauty,1,18.85,10.44,0.15,16.02,10.44,3.53,3,4.06,-2.01,1,Loyal
ORD100983,2023-05-02 17:58:39,CUST1419,Nigeria,Web,Email,Completed,P1018,Smart Light,Electronics,1,101.84,78.04,0.15,86.56,78.04,5.86,1,2.9,-0.24,0,Returning
ORD100983,2023-05-02 17:58:39,CUST1419,Nigeria,Web,Email,Completed,P1012,Smart Watch,Electronics,2,124.84,63.63,0.0,249.68,127.26,0.12,4,5.68,116.62,0,Returning
ORD100983,2023-05-02 17:58:39,CUST1419,Nigeria,Web,Email,Completed,P1027,Rug,Home,1,47.51,23.63,0.05,45.13,23.63,2.29,1,2.64,16.57,0,Returning
ORD100983,2023-05-02 17:58:39,CUST1419,Nigeria,Web,Email,Completed,P1029,Storage Box,Home,1,34.17,17.13,0.05,32.46,17.13,2.67,3,4.94,7.72,0,Returning
ORD100320,2023-05-02 23:14:28,CUST1801,Canada,Web,Organic,Completed,P1017,Mouse,Electronics,1,126.28,81.16,0.0,126.28,81.16,0.7,4,5.74,38.68,0,Returning
ORD100329,2023-05-03 02:43:42,CUST1504,Germany,Mobile,Email,Completed,P1033,Perfume,Beauty,1,18.85,12.58,0.15,16.02,12.58,2.95,3,5.56,-5.07,0,Returning
ORD100741,2023-05-03 03:28:10,CUST1615,United States,Web,PPC,Completed,P1035,Conditioner,Beauty,1,15.58,11.68,0.0,15.58,11.68,5.93,3,5.36,-7.39,0,New
ORD100061,2023-05-05 00:40:38,CUST1818,United States,Web,PPC,Completed,P1007,Dress,Apparel,1,55.35,44.13,0.0,55.35,44.13,5.48,2,3.43,2.31,0,Returning
ORD101183,2023-05-05 06:13:28,CUST1076,India,Web,Organic,Completed,P1031,Sunscreen,Beauty,1,77.05,39.22,0.0,77.05,39.22,0.58,3,3.03,34.22,0,Returning
ORD100934,2023-05-07 23:47:37,CUST1967,Canada,Web,Organic,Completed,P1003,Sneakers,Apparel,2,70.46,47.41,0.0,140.92,94.82,0.52,1,2.77,42.81,0,Loyal
ORD100572,2023-05-08 14:23:59,CUST1197,United Kingdom,Web,Organic,Returned,P1027,Rug,Home,2,47.51,27.33,0.0,95.02,54.66,0.09,4,5.41,34.86,1,Returning
ORD100652,2023-05-08 16:19:23,CUST1989,France,Web,Social,Completed,P1020,Coffee Maker,Home,2,69.31,54.14,0.0,138.62,108.28,3.12,5,7.02,20.2,0,Loyal
ORD100619,2023-05-09 02:11:37,CUST1562,India,App,Organic,Completed,P1038,Body Lotion,Beauty,1,13.44,7.51,0.0,13.44,7.51,0.72,1,2.52,2.69,0,New
ORD100719,2023-05-09 20:28:40,CUST1992,Germany,Web,PPC,Completed,P1035,Conditioner,Beauty,1,15.58,11.23,0.0,15.58,11.23,3.61,10,6.95,-6.21,0,Returning
ORD101137,2023-05-10 01:14:47,CUST1717,France,Mobile,PPC,Completed,P1036,Serum,Beauty,1,44.18,30.9,0.0,44.18,30.9,4.9,3,3.04,5.34,0,Returning
ORD100051,2023-05-10 08:02:03,CUST1566,United States,App,PPC,Completed,P1019,Fitness Band,Electronics,1,91.75,52.23,0.0,91.75,52.23,5.79,3,3.58,30.15,0,Returning
ORD100051,2023-05-10 08:02:03,CUST1566,United States,App,PPC,Completed,P1017,Mouse,Electronics,3,126.28,57.37,0.0,378.84,172.11,1.71,2,3.46,201.56,0,Returning
ORD100810,2023-05-11 12:44:35,CUST1247,Australia,Web,Social,Completed,P1010,Wireless Headphones,Electronics,1,110.73,73.73,0.0,110.73,73.73,5.96,10,5.41,25.63,0,Returning
ORD100810,2023-05-11 12:44:35,CUST1247,Australia,Web,Social,Completed,P1037,Face Mask,Beauty,2,0.81,0.57,0.0,1.62,1.14,2.13,1,2.7,-4.35,0,Returning
ORD100810,2023-05-11 12:44:35,CUST1247,Australia,Web,Social,Completed,P1004,Cap,Apparel,3,35.32,20.95,0.0,105.96,62.85,2.7,3,5.15,35.26,0,Returning
ORD100825,2023-05-13 19:34:01,CUST1973,Australia,Mobile,Organic,Returned,P1017,Mouse,Electronics,1,126.28,90.72,0.15,107.34,90.72,0.55,3,4.67,11.4,1,Returning
ORD100825,2023-05-13 19:34:01,CUST1973,Australia,Mobile,Organic,Returned,P1037,Face Mask,Beauty,2,0.81,0.51,0.0,1.62,1.02,0.36,3,3.44,-3.2,1,Returning
ORD100265,2023-05-15 06:46:01,CUST1603,France,Web,PPC,Completed,P1009,Blouse,Apparel,2,50.85,34.28,0.0,101.7,68.56,4.63,2,3.72,24.79,0,New
ORD100265,2023-05-15 06:46:01,CUST1603,France,Web,PPC,Completed,P1002,Jeans,Apparel,1,52.95,34.83,0.0,52.95,34.83,0.29,3,3.19,14.64,0,New
ORD100367,2023-05-16 10:05:30,CUST1585,Australia,Web,Organic,Completed,P1003,Sneakers,Apparel,1,70.46,48.92,0.05,66.94,48.92,0.76,1,2.73,14.53,0,Returning
ORD101181,2023-05-16 10:22:45,CUST1952,Nigeria,Web,Affiliate,Completed,P1008,Skirt,Apparel,1,30.61,14.62,0.1,27.55,14.62,0.06,7,9.45,3.42,0,New
ORD100458,2023-05-16 15:22:26,CUST1454,Australia,Web,Organic,Completed,P1000,T-Shirt,Apparel,1,49.93,37.06,0.05,47.43,37.06,0.52,2,3.2,6.65,0,Returning
ORD100895,2023-05-16 16:19:03,CUST1212,United States,Web,PPC,Completed,P1002,Jeans,Apparel,2,52.95,38.31,0.0,105.9,76.62,1.91,4,5.48,21.89,0,Returning
ORD100518,2023-05-16 17:02:37,CUST1183,United States,Web,Social,Completed,P1003,Sneakers,Apparel,2,70.46,53.2,0.0,140.92,106.4,5.01,1,2.97,26.54,0,Returning
ORD100518,2023-05-16 17:02:37,CUST1183,United States,Web,Social,Completed,P1005,Jacket,Apparel,3,35.32,17.34,0.0,105.96,52.02,0.26,2,2.83,50.85,0,Returning
ORD100518,2023-05-16 17:02:37,CUST1183,United States,Web,Social,Completed,P1006,Socks,Apparel,1,71.58,40.16,0.0,71.58,40.16,3.18,2,2.86,25.38,0,Returning
ORD101077,2023-05-17 06:26:36,CUST1198,United Kingdom,Mobile,Organic,Completed,P1009,Blouse,Apparel,2,50.85,39.19,0.15,86.44,78.38,0.0,5,3.8,4.26,0,New
ORD100516,2023-05-17 10:44:25,CUST1703,United States,Web,Email,Completed,P1039,Hand Cream,Beauty,2,43.94,28.34,0.0,87.88,56.68,0.31,5,7.69,23.2,0,Loyal
ORD100305,2023-05-18 14:32:32,CUST1092,United Kingdom,Web,PPC,Completed,P1002,Jeans,Apparel,1,52.95,32.1,0.15,45.01,32.1,1.07,3,5.46,6.38,0,Returning
ORD100305,2023-05-18 14:32:32,CUST1092,United Kingdom,Web,PPC,Completed,P1038,Body Lotion,Beauty,2,13.44,8.94,0.0,26.88,17.88,1.0,4,5.05,2.95,0,Returning
ORD100281,2023-05-18 15:00:33,CUST1753,Nigeria,App,Social,Completed,P1004,Cap,Apparel,1,35.32,27.28,0.0,35.32,27.28,1.06,3,4.46,2.52,0,Returning
ORD100416,2023-05-20 02:08:41,CUST1825,United Kingdom,Web,PPC,Completed,P1033,Perfume,Beauty,1,18.85,11.45,0.0,18.85,11.45,2.13,3,3.4,1.87,0,Returning
ORD100416,2023-05-20 02:08:41,CUST1825,United Kingdom,Web,PPC,Completed,P1014,Portable Charger,Electronics,2,85.5,43.86,0.0,171.0,87.72,3.06,4,5.19,75.03,0,Returning
ORD101139,2023-05-20 05:02:27,CUST1502,India,Web,Social,Completed,P1021,Air Fryer,Home,2,35.48,22.4,0.05,67.41,44.8,3.75,5,3.82,15.04,0,Returning
ORD100144,2023-05-21 00:35:59,CUST1161,United Kingdom,App,Social,Completed,P1037,Face Mask,Beauty,1,0.81,0.64,0.1,0.73,0.64,1.93,3,4.64,-6.48,0,New
ORD100203,2023-05-21 12:49:52,CUST1771,India,Mobile,PPC,Completed,P1006,Socks,Apparel,1,71.58,47.5,0.0,71.58,47.5,0.98,14,10.62,12.48,0,Returning
ORD100914,2023-05-21 14:07:53,CUST1970,United Kingdom,Web,PPC,Completed,P1000,T-Shirt,Apparel,1,49.93,30.28,0.0,49.93,30.28,2.4,7,5.4,11.85,0,New
ORD100914,2023-05-21 14:07:53,CUST1970,United Kingdom,Web,PPC,Completed,P1023,Blender,Home,3,11.51,6.71,0.0,34.53,20.13,4.89,2,2.77,6.74,0,New
ORD100363,2023-05-22 08:23:56,CUST1596,United States,Web,Organic,Completed,P1034,Shampoo,Beauty,1,56.45,29.7,0.0,56.45,29.7,0.08,1,2.59,24.08,0,Returning
ORD100195,2023-05-23 06:52:13,CUST1824,Nigeria,Web,Organic,Completed,P1026,Desk Lamp,Home,2,16.98,11.83,0.1,30.56,23.66,0.29,1,2.54,4.07,0,Returning
ORD100503,2023-05-24 07:07:36,CUST1752,France,Web,PPC,Completed,P1019,Fitness Band,Electronics,2,91.75,58.15,0.0,183.5,116.3,2.98,1,2.38,61.84,0,Returning
ORD100832,2023-05-25 12:39:53,CUST1484,France,Mobile,PPC,Completed,P1011,Bluetooth Speaker,Electronics,2,110.69,65.77,0.1,199.24,131.54,4.44,1,3.05,60.21,0,Returning
ORD101022,2023-05-26 08:29:59,CUST1954,India,Mobile,Organic,Completed,P1035,Conditioner,Beauty,2,15.58,10.73,0.0,31.16,21.46,0.03,2,4.28,5.39,0,Returning
ORD101022,2023-05-26 08:29:59,CUST1954,India,Mobile,Organic,Completed,P1006,Socks,Apparel,1,71.58,44.15,0.2,57.26,44.15,0.01,10,5.77,7.33,0,Returning
ORD101022,2023-05-26 08:29:59,CUST1954,India,Mobile,Organic,Completed,P1004,Cap,Apparel,1,35.32,18.8,0.0,35.32,18.8,0.87,1,2.82,12.83,0,Returning
ORD101172,2023-05-26 22:36:39,CUST1444,United States,Web,Social,Completed,P1035,Conditioner,Beauty,2,15.58,8.97,0.0,31.16,17.94,4.06,2,3.38,5.78,0,Returning
ORD100813,2023-05-27 01:52:47,CUST1903,Spain,Web,Email,Completed,P1003,Sneakers,Apparel,2,70.46,34.16,0.0,140.92,68.32,1.71,10,6.07,64.82,0,Returning
